Spot brightness,Day,Substrate,Predator,Predator number,Additional R.hartii,Starting food
20,1010,2,R.hartii,2,,
20,1010,2,R.hartii,2,,
20,1010,2,R.hartii,2,,
19,1010,2,R.hartii,2,,
19,1010,2,R.hartii,2,,
19,1010,2,R.hartii,2,,
19,1010,2,R.hartii,2,,
19,1010,2,R.hartii,2,,
20,1010,2,R.hartii,2,,
19,1010,2,R.hartii,2,,
19,1010,2,R.hartii,2,,
20,1010,2,R.hartii,2,,
19,1010,2,R.hartii,2,,
20,1010,2,R.hartii,2,,
20,1010,2,R.hartii,2,,
18,1010,2,R.hartii,2,,
18,1010,2,R.hartii,2,,
18,1010,2,R.hartii,2,,
17,1010,2,R.hartii,2,,
20,1010,2,R.hartii,2,,
19,1010,2,R.hartii,2,,
19,1010,2,R.hartii,2,,
16,1010,2,R.hartii,2,,
18,1010,2,R.hartii,2,,
19,1010,2,R.hartii,2,,
20,1010,2,R.hartii,2,,
19,1010,2,R.hartii,2,,
19,1010,2,R.hartii,2,,
19,1010,2,R.hartii,2,,
17,1010,2,R.hartii,2,,
20,1010,2,R.hartii,2,,
19,1010,2,R.hartii,2,,
18,1010,2,R.hartii,2,,
19,1010,2,R.hartii,2,,
18,1010,2,R.hartii,2,,
19,1010,2,R.hartii,2,,
19,1010,2,R.hartii,2,,
20,1010,2,R.hartii,2,,
20,1010,2,R.hartii,2,,
20,1010,2,R.hartii,2,,
17,1010,2,R.hartii,2,,
20,1010,2,R.hartii,2,,
19,1010,2,R.hartii,2,,
20,1010,2,R.hartii,2,,
19,1010,2,R.hartii,2,,
20,1010,2,R.hartii,2,,
18,1010,2,R.hartii,2,,
20,1010,2,R.hartii,2,,
19,1255,2,R.hartii,2,,
20,1255,2,R.hartii,2,,
17,1255,2,R.hartii,2,,
17,1255,2,R.hartii,2,,
20,1255,2,R.hartii,2,,
19,1255,2,R.hartii,2,,
18,1255,2,R.hartii,2,,
20,1255,2,R.hartii,2,,
18,1255,2,R.hartii,2,,
20,1255,2,R.hartii,2,,
20,1255,2,R.hartii,2,,
18,1255,2,R.hartii,2,,
19,1255,2,R.hartii,2,,
20,1255,2,R.hartii,2,,
19,1255,2,R.hartii,2,,
20,1255,2,R.hartii,2,,
17,1255,2,R.hartii,2,,
18,1255,2,R.hartii,2,,
19,1255,2,R.hartii,2,,
20,1255,2,R.hartii,2,,
20,1255,2,R.hartii,2,,
20,1255,2,R.hartii,2,,
19,1255,2,R.hartii,2,,
19,1255,2,R.hartii,2,,
19,1255,2,R.hartii,2,,
20,1255,2,R.hartii,2,,
19,1255,2,R.hartii,2,,
19,1255,2,R.hartii,2,,
17,1255,2,R.hartii,2,,
20,1255,2,R.hartii,2,,
19,1255,2,R.hartii,2,,
17,1255,2,R.hartii,2,,
20,1255,2,R.hartii,2,,
20,1255,2,R.hartii,2,,
20,1255,2,R.hartii,2,,
17,1255,2,R.hartii,2,,
18,1255,2,R.hartii,2,,
19,1255,2,R.hartii,2,,
17,1255,2,R.hartii,2,,
19,1255,2,R.hartii,2,,
19,1255,2,R.hartii,2,,
19,1255,2,R.hartii,2,,
20,1255,2,R.hartii,2,,
19,1255,2,R.hartii,2,,
18,1255,2,R.hartii,2,,
19,1255,2,R.hartii,2,,
20,1255,2,R.hartii,2,,
19,1255,2,R.hartii,2,,
18,1255,2,R.hartii,2,,
19,1255,2,R.hartii,2,,
19,1255,2,R.hartii,2,,
19,1255,2,R.hartii,2,,
20,1255,2,R.hartii,2,,
18,1255,2,R.hartii,2,,
18,1255,2,R.hartii,2,,
19,1255,2,R.hartii,2,,
18,1255,2,R.hartii,2,,
19,1255,2,R.hartii,2,,
19,1255,2,R.hartii,2,,
17,1255,2,R.hartii,2,,
18,1255,2,R.hartii,2,,
18,1255,2,R.hartii,2,,
19,1255,2,R.hartii,2,,
19,1255,2,R.hartii,2,,
18,1255,2,R.hartii,2,,
20,1255,2,R.hartii,2,,
19,1255,2,R.hartii,2,,
20,1255,2,R.hartii,2,,
20,1255,2,R.hartii,2,,
19,1502,2,R.hartii,2,,
19,1502,2,R.hartii,2,,
19,1502,2,R.hartii,2,,
19,1502,2,R.hartii,2,,
18,1502,2,R.hartii,2,,
19,1502,2,R.hartii,2,,
20,1502,2,R.hartii,2,,
19,1502,2,R.hartii,2,,
18,1502,2,R.hartii,2,,
19,1502,2,R.hartii,2,,
20,1502,2,R.hartii,2,,
20,1502,2,R.hartii,2,,
18,1502,2,R.hartii,2,,
20,1502,2,R.hartii,2,,
20,1502,2,R.hartii,2,,
18,1502,2,R.hartii,2,,
16,1502,2,R.hartii,2,,
18,1502,2,R.hartii,2,,
19,1502,2,R.hartii,2,,
18,1502,2,R.hartii,2,,
19,1502,2,R.hartii,2,,
20,1502,2,R.hartii,2,,
20,1502,2,R.hartii,2,,
19,1502,2,R.hartii,2,,
19,1502,2,R.hartii,2,,
19,1502,2,R.hartii,2,,
17,1502,2,R.hartii,2,,
19,1502,2,R.hartii,2,,
19,1502,2,R.hartii,2,,
20,1502,2,R.hartii,2,,
20,1502,2,R.hartii,2,,
18,1502,2,R.hartii,2,,
18,1502,2,R.hartii,2,,
19,1502,2,R.hartii,2,,
20,1502,2,R.hartii,2,,
18,1502,2,R.hartii,2,,
16,1502,2,R.hartii,2,,
19,1502,2,R.hartii,2,,
18,1502,2,R.hartii,2,,
18,1502,2,R.hartii,2,,
18,1502,2,R.hartii,2,,
19,1502,2,R.hartii,2,,
19,1502,2,R.hartii,2,,
19,1502,2,R.hartii,2,,
20,1502,2,R.hartii,2,,
19,1502,2,R.hartii,2,,
20,1502,2,R.hartii,2,,
18,1502,2,R.hartii,2,,
19,1502,2,R.hartii,2,,
19,1502,2,R.hartii,2,,
19,1502,2,R.hartii,2,,
18,1502,2,R.hartii,2,,
19,1502,2,R.hartii,2,,
19,1502,2,R.hartii,2,,
20,1502,2,R.hartii,2,,
9,0,3,R.hartii,10,,
10,0,3,R.hartii,10,,
11,0,3,R.hartii,10,,
9,0,3,R.hartii,10,,
9,0,3,R.hartii,10,,
11,0,3,R.hartii,10,,
8,0,3,R.hartii,10,,
9,0,3,R.hartii,10,,
15,0,3,R.hartii,10,,
10,0,3,R.hartii,10,,
11,0,3,R.hartii,10,,
7,0,3,R.hartii,10,,
7,0,3,R.hartii,10,,
9,0,3,R.hartii,10,,
8,0,3,R.hartii,10,,
10,0,3,R.hartii,10,,
10,0,3,R.hartii,10,,
9,0,3,R.hartii,10,,
10,0,3,R.hartii,10,,
11,0,3,R.hartii,10,,
14,250,3,R.hartii,10,,
16,250,3,R.hartii,10,,
12,250,3,R.hartii,10,,
14,250,3,R.hartii,10,,
14,250,3,R.hartii,10,,
17,250,3,R.hartii,10,,
16,250,3,R.hartii,10,,
11,250,3,R.hartii,10,,
11,250,3,R.hartii,10,,
13,250,3,R.hartii,10,,
15,250,3,R.hartii,10,,
13,250,3,R.hartii,10,,
10,250,3,R.hartii,10,,
13,250,3,R.hartii,10,,
13,250,3,R.hartii,10,,
15,250,3,R.hartii,10,,
13,250,3,R.hartii,10,,
13,250,3,R.hartii,10,,
15,250,3,R.hartii,10,,
17,250,3,R.hartii,10,,
12,250,3,R.hartii,10,,
14,250,3,R.hartii,10,,
15,250,3,R.hartii,10,,
14,250,3,R.hartii,10,,
15,250,3,R.hartii,10,,
14,250,3,R.hartii,10,,
15,250,3,R.hartii,10,,
17,250,3,R.hartii,10,,
10,250,3,R.hartii,10,,
13,250,3,R.hartii,10,,
14,250,3,R.hartii,10,,
11,250,3,R.hartii,10,,
13,250,3,R.hartii,10,,
13,250,3,R.hartii,10,,
19,250,3,R.hartii,10,,
16,250,3,R.hartii,10,,
19,250,3,R.hartii,10,,
16,250,3,R.hartii,10,,
14,250,3,R.hartii,10,,
13,250,3,R.hartii,10,,
15,250,3,R.hartii,10,,
14,250,3,R.hartii,10,,
15,250,3,R.hartii,10,,
13,250,3,R.hartii,10,,
16,250,3,R.hartii,10,,
17,250,3,R.hartii,10,,
17,250,3,R.hartii,10,,
16,503,3,R.hartii,10,,
16,503,3,R.hartii,10,,
17,503,3,R.hartii,10,,
15,503,3,R.hartii,10,,
17,503,3,R.hartii,10,,
16,503,3,R.hartii,10,,
16,503,3,R.hartii,10,,
15,503,3,R.hartii,10,,
16,503,3,R.hartii,10,,
19,503,3,R.hartii,10,,
16,503,3,R.hartii,10,,
18,503,3,R.hartii,10,,
17,503,3,R.hartii,10,,
16,503,3,R.hartii,10,,
14,503,3,R.hartii,10,,
17,503,3,R.hartii,10,,
19,503,3,R.hartii,10,,
18,503,3,R.hartii,10,,
14,503,3,R.hartii,10,,
13,503,3,R.hartii,10,,
14,503,3,R.hartii,10,,
18,503,3,R.hartii,10,,
17,503,3,R.hartii,10,,
15,503,3,R.hartii,10,,
17,503,3,R.hartii,10,,
16,503,3,R.hartii,10,,
17,503,3,R.hartii,10,,
17,503,3,R.hartii,10,,
15,503,3,R.hartii,10,,
16,503,3,R.hartii,10,,
18,503,3,R.hartii,10,,
18,503,3,R.hartii,10,,
18,503,3,R.hartii,10,,
16,503,3,R.hartii,10,,
16,503,3,R.hartii,10,,
17,503,3,R.hartii,10,,
16,503,3,R.hartii,10,,
17,503,3,R.hartii,10,,
15,503,3,R.hartii,10,,
14,503,3,R.hartii,10,,
15,503,3,R.hartii,10,,
18,503,3,R.hartii,10,,
18,503,3,R.hartii,10,,
16,503,3,R.hartii,10,,
17,751,3,R.hartii,10,,
17,751,3,R.hartii,10,,
17,751,3,R.hartii,10,,
16,751,3,R.hartii,10,,
19,751,3,R.hartii,10,,
17,751,3,R.hartii,10,,
17,751,3,R.hartii,10,,
18,751,3,R.hartii,10,,
18,751,3,R.hartii,10,,
20,751,3,R.hartii,10,,
18,751,3,R.hartii,10,,
17,751,3,R.hartii,10,,
17,751,3,R.hartii,10,,
18,751,3,R.hartii,10,,
19,751,3,R.hartii,10,,
17,751,3,R.hartii,10,,
17,751,3,R.hartii,10,,
15,751,3,R.hartii,10,,
20,751,3,R.hartii,10,,
14,751,3,R.hartii,10,,
18,751,3,R.hartii,10,,
17,751,3,R.hartii,10,,
18,751,3,R.hartii,10,,
17,751,3,R.hartii,10,,
17,751,3,R.hartii,10,,
18,751,3,R.hartii,10,,
19,751,3,R.hartii,10,,
14,751,3,R.hartii,10,,
18,751,3,R.hartii,10,,
18,751,3,R.hartii,10,,
18,751,3,R.hartii,10,,
18,751,3,R.hartii,10,,
17,751,3,R.hartii,10,,
17,751,3,R.hartii,10,,
17,751,3,R.hartii,10,,
18,751,3,R.hartii,10,,
19,751,3,R.hartii,10,,
18,751,3,R.hartii,10,,
19,751,3,R.hartii,10,,
18,751,3,R.hartii,10,,
17,751,3,R.hartii,10,,
18,751,3,R.hartii,10,,
18,751,3,R.hartii,10,,
17,751,3,R.hartii,10,,
19,751,3,R.hartii,10,,
19,751,3,R.hartii,10,,
16,751,3,R.hartii,10,,
20,751,3,R.hartii,10,,
18,751,3,R.hartii,10,,
19,1000,3,R.hartii,10,,
15,1000,3,R.hartii,10,,
17,1000,3,R.hartii,10,,
18,1000,3,R.hartii,10,,
18,1000,3,R.hartii,10,,
19,1000,3,R.hartii,10,,
20,1000,3,R.hartii,10,,
16,1000,3,R.hartii,10,,
16,1000,3,R.hartii,10,,
17,1000,3,R.hartii,10,,
14,1000,3,R.hartii,10,,
16,1000,3,R.hartii,10,,
18,1000,3,R.hartii,10,,
20,1000,3,R.hartii,10,,
20,1000,3,R.hartii,10,,
20,1000,3,R.hartii,10,,
18,1000,3,R.hartii,10,,
20,1000,3,R.hartii,10,,
20,1000,3,R.hartii,10,,
20,1000,3,R.hartii,10,,
19,1000,3,R.hartii,10,,
19,1000,3,R.hartii,10,,
18,1000,3,R.hartii,10,,
19,1000,3,R.hartii,10,,
19,1000,3,R.hartii,10,,
17,1000,3,R.hartii,10,,
16,1000,3,R.hartii,10,,
18,1000,3,R.hartii,10,,
19,1000,3,R.hartii,10,,
17,1000,3,R.hartii,10,,
19,1000,3,R.hartii,10,,
18,1000,3,R.hartii,10,,
17,1000,3,R.hartii,10,,
15,1000,3,R.hartii,10,,
18,1000,3,R.hartii,10,,
20,1000,3,R.hartii,10,,
18,1000,3,R.hartii,10,,
17,1000,3,R.hartii,10,,
18,1000,3,R.hartii,10,,
20,1000,3,R.hartii,10,,
16,1000,3,R.hartii,10,,
19,1000,3,R.hartii,10,,
19,1000,3,R.hartii,10,,
19,1000,3,R.hartii,10,,
19,1000,3,R.hartii,10,,
19,1000,3,R.hartii,10,,
18,1000,3,R.hartii,10,,
20,1000,3,R.hartii,10,,
20,1000,3,R.hartii,10,,
19,1000,3,R.hartii,10,,
15,1250,3,R.hartii,10,,
14,1250,3,R.hartii,10,,
19,1250,3,R.hartii,10,,
18,1250,3,R.hartii,10,,
17,1250,3,R.hartii,10,,
19,1250,3,R.hartii,10,,
16,1250,3,R.hartii,10,,
18,1250,3,R.hartii,10,,
17,1250,3,R.hartii,10,,
19,1250,3,R.hartii,10,,
20,1250,3,R.hartii,10,,
18,1250,3,R.hartii,10,,
20,1250,3,R.hartii,10,,
18,1250,3,R.hartii,10,,
17,1250,3,R.hartii,10,,
19,1250,3,R.hartii,10,,
19,1250,3,R.hartii,10,,
19,1250,3,R.hartii,10,,
19,1250,3,R.hartii,10,,
17,1250,3,R.hartii,10,,
19,1250,3,R.hartii,10,,
20,1250,3,R.hartii,10,,
20,1250,3,R.hartii,10,,
20,1250,3,R.hartii,10,,
19,1250,3,R.hartii,10,,
19,1250,3,R.hartii,10,,
20,1250,3,R.hartii,10,,
19,1250,3,R.hartii,10,,
20,1250,3,R.hartii,10,,
17,1250,3,R.hartii,10,,
19,1250,3,R.hartii,10,,
18,1250,3,R.hartii,10,,
20,1250,3,R.hartii,10,,
19,1250,3,R.hartii,10,,
20,1250,3,R.hartii,10,,
19,1250,3,R.hartii,10,,
19,1250,3,R.hartii,10,,
19,1250,3,R.hartii,10,,
18,1250,3,R.hartii,10,,
19,1250,3,R.hartii,10,,
17,1250,3,R.hartii,10,,
18,1250,3,R.hartii,10,,
19,1250,3,R.hartii,10,,
19,1250,3,R.hartii,10,,
19,1250,3,R.hartii,10,,
18,1250,3,R.hartii,10,,
19,1250,3,R.hartii,10,,
20,1250,3,R.hartii,10,,
18,1250,3,R.hartii,10,,
19,1250,3,R.hartii,10,,
19,1250,3,R.hartii,10,,
18,1250,3,R.hartii,10,,
19,1250,3,R.hartii,10,,
18,1250,3,R.hartii,10,,
20,1250,3,R.hartii,10,,
20,1491,3,R.hartii,10,,
19,1491,3,R.hartii,10,,
19,1491,3,R.hartii,10,,
19,1491,3,R.hartii,10,,
20,1491,3,R.hartii,10,,
18,1491,3,R.hartii,10,,
20,1491,3,R.hartii,10,,
19,1491,3,R.hartii,10,,
20,1491,3,R.hartii,10,,
20,1491,3,R.hartii,10,,
20,1491,3,R.hartii,10,,
19,1491,3,R.hartii,10,,
19,1491,3,R.hartii,10,,
20,1491,3,R.hartii,10,,
20,1491,3,R.hartii,10,,
19,1491,3,R.hartii,10,,
19,1491,3,R.hartii,10,,
20,1491,3,R.hartii,10,,
19,1491,3,R.hartii,10,,
19,1491,3,R.hartii,10,,
20,1491,3,R.hartii,10,,
18,1491,3,R.hartii,10,,
20,1491,3,R.hartii,10,,
18,1491,3,R.hartii,10,,
18,1491,3,R.hartii,10,,
18,1491,3,R.hartii,10,,
18,1491,3,R.hartii,10,,
17,1491,3,R.hartii,10,,
20,1491,3,R.hartii,10,,
18,1491,3,R.hartii,10,,
19,1491,3,R.hartii,10,,
19,1491,3,R.hartii,10,,
19,1491,3,R.hartii,10,,
19,1491,3,R.hartii,10,,
19,1491,3,R.hartii,10,,
19,1491,3,R.hartii,10,,
20,1491,3,R.hartii,10,,
18,1491,3,R.hartii,10,,
20,1491,3,R.hartii,10,,
19,1491,3,R.hartii,10,,
19,1491,3,R.hartii,10,,
20,1491,3,R.hartii,10,,
17,1491,3,R.hartii,10,,
20,1491,3,R.hartii,10,,
19,1491,3,R.hartii,10,,
17,1491,3,R.hartii,10,,
17,1491,3,R.hartii,10,,
20,1491,3,R.hartii,10,,
18,1491,3,R.hartii,10,,
20,1491,3,R.hartii,10,,
17,1491,3,R.hartii,10,,
8,0,1,R.hartii,10,,
12,0,1,R.hartii,10,,
10,0,1,R.hartii,10,,
10,0,1,R.hartii,10,,
10,0,1,R.hartii,10,,
9,0,1,R.hartii,10,,
14,0,1,R.hartii,10,,
10,0,1,R.hartii,10,,
10,0,1,R.hartii,10,,
5,0,1,R.hartii,10,,
9,0,1,R.hartii,10,,
10,0,1,R.hartii,10,,
8,0,1,R.hartii,10,,
12,0,1,R.hartii,10,,
10,0,1,R.hartii,10,,
7,0,1,R.hartii,10,,
7,0,1,R.hartii,10,,
10,0,1,R.hartii,10,,
9,0,1,R.hartii,10,,
8,0,1,R.hartii,10,,
9,0,1,R.hartii,10,,
12,0,1,R.hartii,10,,
14,257,1,R.hartii,10,,
13,257,1,R.hartii,10,,
14,257,1,R.hartii,10,,
13,257,1,R.hartii,10,,
11,257,1,R.hartii,10,,
10,257,1,R.hartii,10,,
10,257,1,R.hartii,10,,
13,257,1,R.hartii,10,,
11,257,1,R.hartii,10,,
11,257,1,R.hartii,10,,
14,257,1,R.hartii,10,,
15,257,1,R.hartii,10,,
12,257,1,R.hartii,10,,
13,257,1,R.hartii,10,,
13,257,1,R.hartii,10,,
15,257,1,R.hartii,10,,
12,257,1,R.hartii,10,,
13,257,1,R.hartii,10,,
10,257,1,R.hartii,10,,
13,257,1,R.hartii,10,,
13,257,1,R.hartii,10,,
12,257,1,R.hartii,10,,
13,257,1,R.hartii,10,,
15,257,1,R.hartii,10,,
12,257,1,R.hartii,10,,
14,257,1,R.hartii,10,,
12,257,1,R.hartii,10,,
18,257,1,R.hartii,10,,
12,257,1,R.hartii,10,,
11,257,1,R.hartii,10,,
13,257,1,R.hartii,10,,
12,257,1,R.hartii,10,,
13,257,1,R.hartii,10,,
16,257,1,R.hartii,10,,
12,257,1,R.hartii,10,,
14,257,1,R.hartii,10,,
16,257,1,R.hartii,10,,
14,257,1,R.hartii,10,,
14,257,1,R.hartii,10,,
10,257,1,R.hartii,10,,
13,257,1,R.hartii,10,,
14,257,1,R.hartii,10,,
14,257,1,R.hartii,10,,
16,257,1,R.hartii,10,,
16,257,1,R.hartii,10,,
14,257,1,R.hartii,10,,
12,257,1,R.hartii,10,,
14,257,1,R.hartii,10,,
15,257,1,R.hartii,10,,
12,257,1,R.hartii,10,,
11,257,1,R.hartii,10,,
10,257,1,R.hartii,10,,
13,502,1,R.hartii,10,,
15,502,1,R.hartii,10,,
14,502,1,R.hartii,10,,
13,502,1,R.hartii,10,,
16,502,1,R.hartii,10,,
14,502,1,R.hartii,10,,
18,502,1,R.hartii,10,,
15,502,1,R.hartii,10,,
14,502,1,R.hartii,10,,
13,502,1,R.hartii,10,,
16,502,1,R.hartii,10,,
17,502,1,R.hartii,10,,
17,502,1,R.hartii,10,,
12,502,1,R.hartii,10,,
19,502,1,R.hartii,10,,
15,502,1,R.hartii,10,,
15,502,1,R.hartii,10,,
14,502,1,R.hartii,10,,
13,502,1,R.hartii,10,,
16,502,1,R.hartii,10,,
14,502,1,R.hartii,10,,
14,502,1,R.hartii,10,,
16,502,1,R.hartii,10,,
15,502,1,R.hartii,10,,
16,502,1,R.hartii,10,,
17,502,1,R.hartii,10,,
17,502,1,R.hartii,10,,
17,502,1,R.hartii,10,,
16,502,1,R.hartii,10,,
16,502,1,R.hartii,10,,
15,502,1,R.hartii,10,,
16,502,1,R.hartii,10,,
16,502,1,R.hartii,10,,
14,502,1,R.hartii,10,,
13,502,1,R.hartii,10,,
16,502,1,R.hartii,10,,
14,502,1,R.hartii,10,,
15,502,1,R.hartii,10,,
15,502,1,R.hartii,10,,
15,502,1,R.hartii,10,,
16,502,1,R.hartii,10,,
15,502,1,R.hartii,10,,
18,502,1,R.hartii,10,,
17,502,1,R.hartii,10,,
16,502,1,R.hartii,10,,
16,502,1,R.hartii,10,,
17,752,1,R.hartii,10,,
18,752,1,R.hartii,10,,
16,752,1,R.hartii,10,,
15,752,1,R.hartii,10,,
16,752,1,R.hartii,10,,
19,752,1,R.hartii,10,,
17,752,1,R.hartii,10,,
18,752,1,R.hartii,10,,
15,752,1,R.hartii,10,,
16,752,1,R.hartii,10,,
19,752,1,R.hartii,10,,
14,752,1,R.hartii,10,,
18,752,1,R.hartii,10,,
19,752,1,R.hartii,10,,
14,752,1,R.hartii,10,,
14,752,1,R.hartii,10,,
16,752,1,R.hartii,10,,
16,752,1,R.hartii,10,,
19,752,1,R.hartii,10,,
17,752,1,R.hartii,10,,
20,752,1,R.hartii,10,,
16,752,1,R.hartii,10,,
16,752,1,R.hartii,10,,
17,752,1,R.hartii,10,,
17,752,1,R.hartii,10,,
17,752,1,R.hartii,10,,
18,752,1,R.hartii,10,,
17,752,1,R.hartii,10,,
14,752,1,R.hartii,10,,
17,752,1,R.hartii,10,,
19,752,1,R.hartii,10,,
16,752,1,R.hartii,10,,
17,752,1,R.hartii,10,,
18,752,1,R.hartii,10,,
16,752,1,R.hartii,10,,
15,752,1,R.hartii,10,,
19,752,1,R.hartii,10,,
17,752,1,R.hartii,10,,
16,752,1,R.hartii,10,,
14,752,1,R.hartii,10,,
20,1001,1,R.hartii,10,,
19,1001,1,R.hartii,10,,
19,1001,1,R.hartii,10,,
18,1001,1,R.hartii,10,,
19,1001,1,R.hartii,10,,
18,1001,1,R.hartii,10,,
19,1001,1,R.hartii,10,,
19,1001,1,R.hartii,10,,
18,1001,1,R.hartii,10,,
20,1001,1,R.hartii,10,,
20,1001,1,R.hartii,10,,
19,1001,1,R.hartii,10,,
16,1001,1,R.hartii,10,,
19,1001,1,R.hartii,10,,
19,1001,1,R.hartii,10,,
20,1001,1,R.hartii,10,,
17,1001,1,R.hartii,10,,
18,1001,1,R.hartii,10,,
18,1001,1,R.hartii,10,,
17,1001,1,R.hartii,10,,
19,1001,1,R.hartii,10,,
19,1001,1,R.hartii,10,,
19,1001,1,R.hartii,10,,
19,1001,1,R.hartii,10,,
20,1001,1,R.hartii,10,,
19,1001,1,R.hartii,10,,
18,1001,1,R.hartii,10,,
19,1001,1,R.hartii,10,,
18,1001,1,R.hartii,10,,
18,1001,1,R.hartii,10,,
16,1001,1,R.hartii,10,,
19,1001,1,R.hartii,10,,
16,1001,1,R.hartii,10,,
19,1001,1,R.hartii,10,,
18,1001,1,R.hartii,10,,
18,1001,1,R.hartii,10,,
19,1001,1,R.hartii,10,,
17,1001,1,R.hartii,10,,
20,1001,1,R.hartii,10,,
20,1001,1,R.hartii,10,,
19,1001,1,R.hartii,10,,
18,1001,1,R.hartii,10,,
17,1001,1,R.hartii,10,,
20,1001,1,R.hartii,10,,
16,1001,1,R.hartii,10,,
19,1001,1,R.hartii,10,,
18,1001,1,R.hartii,10,,
18,1001,1,R.hartii,10,,
18,1001,1,R.hartii,10,,
19,1001,1,R.hartii,10,,
17,1001,1,R.hartii,10,,
18,1001,1,R.hartii,10,,
19,1241,1,R.hartii,10,,
20,1241,1,R.hartii,10,,
16,1241,1,R.hartii,10,,
19,1241,1,R.hartii,10,,
20,1241,1,R.hartii,10,,
20,1241,1,R.hartii,10,,
19,1241,1,R.hartii,10,,
20,1241,1,R.hartii,10,,
18,1241,1,R.hartii,10,,
19,1241,1,R.hartii,10,,
19,1241,1,R.hartii,10,,
20,1241,1,R.hartii,10,,
20,1241,1,R.hartii,10,,
18,1241,1,R.hartii,10,,
19,1241,1,R.hartii,10,,
19,1241,1,R.hartii,10,,
20,1241,1,R.hartii,10,,
19,1241,1,R.hartii,10,,
20,1241,1,R.hartii,10,,
19,1241,1,R.hartii,10,,
20,1241,1,R.hartii,10,,
20,1241,1,R.hartii,10,,
20,1241,1,R.hartii,10,,
20,1241,1,R.hartii,10,,
19,1241,1,R.hartii,10,,
19,1241,1,R.hartii,10,,
18,1241,1,R.hartii,10,,
18,1241,1,R.hartii,10,,
17,1241,1,R.hartii,10,,
18,1241,1,R.hartii,10,,
18,1241,1,R.hartii,10,,
19,1241,1,R.hartii,10,,
18,1241,1,R.hartii,10,,
16,1241,1,R.hartii,10,,
19,1241,1,R.hartii,10,,
19,1241,1,R.hartii,10,,
18,1241,1,R.hartii,10,,
17,1241,1,R.hartii,10,,
19,1241,1,R.hartii,10,,
20,1241,1,R.hartii,10,,
18,1241,1,R.hartii,10,,
18,1241,1,R.hartii,10,,
20,1241,1,R.hartii,10,,
20,1241,1,R.hartii,10,,
20,1241,1,R.hartii,10,,
19,1241,1,R.hartii,10,,
20,1493,1,R.hartii,10,,
16,1493,1,R.hartii,10,,
19,1493,1,R.hartii,10,,
16,1493,1,R.hartii,10,,
19,1493,1,R.hartii,10,,
20,1493,1,R.hartii,10,,
20,1493,1,R.hartii,10,,
17,1493,1,R.hartii,10,,
19,1493,1,R.hartii,10,,
19,1493,1,R.hartii,10,,
17,1493,1,R.hartii,10,,
16,1493,1,R.hartii,10,,
19,1493,1,R.hartii,10,,
19,1493,1,R.hartii,10,,
17,1493,1,R.hartii,10,,
16,1493,1,R.hartii,10,,
18,1493,1,R.hartii,10,,
17,1493,1,R.hartii,10,,
18,1493,1,R.hartii,10,,
20,1493,1,R.hartii,10,,
20,1493,1,R.hartii,10,,
19,1493,1,R.hartii,10,,
19,1493,1,R.hartii,10,,
20,1493,1,R.hartii,10,,
18,1493,1,R.hartii,10,,
18,1493,1,R.hartii,10,,
17,1493,1,R.hartii,10,,
17,1493,1,R.hartii,10,,
19,1493,1,R.hartii,10,,
18,1493,1,R.hartii,10,,
20,1493,1,R.hartii,10,,
18,1493,1,R.hartii,10,,
17,1493,1,R.hartii,10,,
19,1493,1,R.hartii,10,,
20,1493,1,R.hartii,10,,
19,1493,1,R.hartii,10,,
20,1493,1,R.hartii,10,,
19,1493,1,R.hartii,10,,
20,1493,1,R.hartii,10,,
19,1493,1,R.hartii,10,,
20,1493,1,R.hartii,10,,
18,1493,1,R.hartii,10,,
19,1493,1,R.hartii,10,,
7,0,2,R.hartii,10,,
9,0,2,R.hartii,10,,
8,0,2,R.hartii,10,,
10,0,2,R.hartii,10,,
12,0,2,R.hartii,10,,
9,0,2,R.hartii,10,,
8,0,2,R.hartii,10,,
9,0,2,R.hartii,10,,
11,0,2,R.hartii,10,,
10,0,2,R.hartii,10,,
14,0,2,R.hartii,10,,
8,0,2,R.hartii,10,,
13,0,2,R.hartii,10,,
8,0,2,R.hartii,10,,
9,0,2,R.hartii,10,,
7,0,2,R.hartii,10,,
15,0,2,R.hartii,10,,
8,0,2,R.hartii,10,,
10,0,2,R.hartii,10,,
9,0,2,R.hartii,10,,
11,0,2,R.hartii,10,,
11,253,2,R.hartii,10,,
12,253,2,R.hartii,10,,
13,253,2,R.hartii,10,,
13,253,2,R.hartii,10,,
14,253,2,R.hartii,10,,
19,253,2,R.hartii,10,,
12,253,2,R.hartii,10,,
12,253,2,R.hartii,10,,
9,253,2,R.hartii,10,,
13,253,2,R.hartii,10,,
10,253,2,R.hartii,10,,
13,253,2,R.hartii,10,,
11,253,2,R.hartii,10,,
16,253,2,R.hartii,10,,
16,253,2,R.hartii,10,,
15,253,2,R.hartii,10,,
12,253,2,R.hartii,10,,
17,253,2,R.hartii,10,,
14,253,2,R.hartii,10,,
14,253,2,R.hartii,10,,
12,253,2,R.hartii,10,,
11,253,2,R.hartii,10,,
14,253,2,R.hartii,10,,
18,253,2,R.hartii,10,,
15,253,2,R.hartii,10,,
15,253,2,R.hartii,10,,
12,253,2,R.hartii,10,,
11,253,2,R.hartii,10,,
15,253,2,R.hartii,10,,
16,253,2,R.hartii,10,,
17,253,2,R.hartii,10,,
10,253,2,R.hartii,10,,
14,253,2,R.hartii,10,,
